pdf_name,figure_name,fig_type,page,caption,image_path,x1,y1,x2,y2
14716_9789819827664,26.7,Figure,641,"Fig. 26.7. Temperature dynamics in proteinoid–actin networks over extended time periods. (a) The long-term temperature profile shows changes between 16.0◦C and 17.1◦C over about 200,000 s. A magnified section (gray box) highlights the oscillations in the early measurement phase. (b) A closer look at temperature changes from 25,000 to 55,000 s shows regular cycles. The amplitudes range from ΔT = 0.058 to 0.178◦C. The cycles occur every 72.4 to 123.7 minutes (marked by red arrows), indicating a nonlinear response mechanism. (c) High-frequency temperature changes from 185,000 to 220,000 s show complex wave patterns. These patterns have a hierarchical structure, with primary cycles that include secondary oscillations.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure26.7-1.png,56.879999999999995,72.0,376.56,401.76
14716_9789819827664,15.11,Figure,391,Fig. 15.11. Resistance habituation over time for proteinoid formulation 10 in response to arbitrary voltage waveform with frequency of 280 µHz and amplitude of 2 mV peak-to-peak. Progressive resistance increase from 40.1 to 47.8 Ω demonstrates habituation to applied voltage stimulus.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure15.11-1.png,53.28,73.44,378.0,341.28
14716_9789819827664,24.9,Figure,572,"Fig. 24.9. Box plot comparison of spike amplitudes between input neurons and PANI–proteinoid sample for phasic spiking. The input neurons exhibit a wider range and more variability in spike amplitudes, while the PANI–proteinoid sample shows a narrower range and more consistent spike amplitudes.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.9-1.png,69.84,72.72,362.15999999999997,228.23999999999998
14716_9789819827664,24.10,Figure,572,"Fig. 24.10. Comparison of tonic spiking behavior between input neurons and proteinoid–PANI samples. (a) Input neurons: The plot displays the tonic spiking activity, characterized by a highly skewed distribution of spike amplitudes (skewness: 4.40 mV) with a long tail towards higher values. The input neurons exhibit a wide range of spike amplitudes (mean: –59.74 mV, range: –72.52 to 72.00 mV) and a high level of variability (std: 11.48 mV), indicating a more irregular and less consistent tonic spiking pattern. (b) Proteinoid–PANI samples: The plot shows a more symmetric distribution of spike amplitudes (skewness: 3.02 mV) with a narrower range (mean: 2.79 mV, range: 1.06 to 7.02 mV) and lower variability (std: 0.45) compared to the input neurons. The proteinoid– PANI samples demonstrate a more stable and consistent tonic spiking behavior, suggesting their potential for reliable information encoding in neuromorphic systems.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.10-1.png,68.39999999999999,285.84,362.15999999999997,443.52
14716_9789819827664,25.3,Figure,611,Fig. 25.3. Spectrograms of input (a) and proteinoid–PANI output (b) signals. Mean input/output voltages are 7.24mV and−13.63mV. Energy reduction ≈90% indicates nonlinear compression.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure25.3-1.png,54.0,73.44,379.44,245.51999999999998
14716_9789819827664,9.5,Figure,236,"Fig. 9.5. Chondroitin sulfate (1.8 mg/ml) effects on proteinoid solution electrical potential. (a) Spike amplitude (mV) temporal emergence providing insight into spiking frequency and magnitude variation. Statistical analysis: mean amplitude 5.07 mV; quartiles 2.86, 4.96, 6.69 mV; maximum 15.01 mV; minimum 0.38 mV; standard deviation 3.38 mV; peak-to-peak distance 14.63 mV; RMS 6.05 mV. (b) Histogram of spike amplitudes with kernel density estimate (red curve, bandwidth h = 0.3304). Distribution exhibits clear central peak and right-tailed behavior. Spiking period statistics: median 187.00 s; quartiles 172.00, 230.50 s; mean 203.39 s; maximum 308.00 s; minimum 72.00 s; standard deviation 52.22 s.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.5-1.png,54.0,72.72,379.44,203.76
14716_9789819827664,6.15,Figure,181,"Fig. 6.15. Potential amplitude variation for L-Phe:L-Lys proteinoid as a function of illumination intensity. Demonstrates systematic amplitude modulation based on light intensity, with higher intensities producing more pronounced oscillatory responses.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure6.15-1.png,61.919999999999995,401.76,371.52,533.52
14716_9789819827664,23.1,Figure,540,"Fig. 23.1. Schematic representation of amino acid mixtures determining successful proteinoid formation. The left panel (blue) shows effective combinations. They require dicarboxylic amino acids (e.g., glutamic acid) paired with basic amino acids (e.g., lysine) or three-component mixtures. The right panel (red) shows failed combinations. They lack dicarboxylic acids or have an improper acid-base balance. Successful combinations create thermal proteinoids (green). Ineffective ones do not (red).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure23.1-1.png,83.52,72.72,349.2,224.64
14716_9789819827664,24.26,Figure,604,"Fig. 24.26. Comparison of hippocampal CA1 pyramidal neurons and proteinoid–PANI nanofibers. An image showing the complicated branching pattern and three–dimensional organization of the complex dendritic structure of CA1 pyramidal neurons in the human hippocampus. The neuron exhibits a total length of 6777.28 µm, a total surface area of 25688.7 µm2, and a total volume of 11497.1 µm3. (Right) Scanning electron microscopy (SEM) image of proteinoid– PANI nanofibers, shows an extensively interconnected network of nanofibers that resembles the intricate dendritic structure of hippocampal neurons. Proteinoid– PANI nanofibers exhibit a comparable degree of structural complexity to living neurons, characterized by a large number of branches and a three–dimensional configuration reminiscent of biological neurons. Scale bar: 400 nm.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.26-1.png,54.0,72.0,379.44,232.56
14716_9789819827664,6.6,Figure,172,"Fig. 6.6. Oscillatory behavior of L-Phe:L-Lys proteinoids under continuous cold white light. (a) Full multi-day temporal voltage profile. (b) Example oscillation with amplitude ∼2.9 mV and period ∼17.4 min. (c) Amplitude histogram fitted by a normal distribution (μ = 2.44 ± 0.19, σ = 1.23 ± 0.14). (d) Representative spiking waveform. Model fit quality confirmed by − logL = 153.36, AICc = 139.7, and BIC = 142.8.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure6.6-1.png,76.32,61.199999999999996,576.0,317.52
14716_9789819827664,3.10,Figure,113,"Fig. 3.10. Scanning electron microscopy analysis of L-glutamic acid: L-phenylalanine:L-aspartic acid (Glu:Phe:Asp) proteinoid hybrid assemblies exhibiting concurrent microsphere and fibrillar morphologies under hydrothermal conditions. The micrograph shows a complex dual-phase structure. Spherical proteinoid assemblies, about 2 μm in diameter, exist alongside long fibrillar extensions. This highlights the competing assembly pathways that occur during aqueous thermal polymerization. The central microsphere has a smooth surface, typical of stable spherical shapes. Multiple rod-like structures extend outward from the sphere, forming a hub-and-spoke design. This hybrid shape reveals two self-assembly processes working at once. First, there is isotropic spherical growth. This happens because surface tension is minimized. Second, anisotropic fibrillar extension occurs. It is driven by directional hydrogen bonding and π–π stacking among aromatic phenylalanine residues. The fibrillar extensions have uniform diameters of about 200–300 nm. They can be several micrometers long. This suggests they grow from nucleation sites on the microsphere surface. The junction points between spherical and fibrillar domains reveal smooth transitions. There are no clear phase boundaries. This means there is chemical continuity between the morphological phases, not separate material compositions. This seamless integration suggests that local concentration gradients or thermal fluctuations during the polymerization process determine the dominant assembly mode at different spatial locations. The hybrid architecture mixes the benefits of fibrillar networks and microspheres. It offers a high surface area and strong structural stability. This combination creates multifunctional assemblies with better interfacial properties. The radial fiber layout boosts the sphere’s interaction volume. It keeps a compact central core, which may allow for both storage and transport in one unit. Dual-phase structures reveal how proteinoid systems can change shape in hydrothermal conditions. Here, competing assembly forces create complex architectures. These may have given early biochemical systems the compartmentalization and connectivity needed for basic metabolic networks.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure3.10-1.png,114.47999999999999,72.72,317.52,215.28
14716_9789819827664,8.13,Figure,219,Fig. 8.13. Inhibition-induced bursting. Moderate positive correlation (R = 0.4846) suggests preserved coupling during inhibitory-driven activity.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.13-1.png,54.0,72.0,379.44,250.56
14716_9789819827664,10.2,Figure,274,Fig. 10.2. Equivalent circuit representations based on measured electrical properties.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure10.2-1.png,72.0,400.32,361.44,515.52
14716_9789819827664,10.1,Figure,274,"Fig. 10.1. Electrical properties across different proteinoid compositions measured at 300 kHz. Notable negative capacitance is observed in L-Lys:L-Phe:LHis:PLLA samples. (a) Resistance, (b) Impedance, and (c) Capacitance.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure10.1-1.png,54.0,72.72,378.0,333.36
14716_9789819827664,9.1,Figure,230,"Fig. 9.1. Molecular structures of proteinoid and chondroitin sulfate components. Left: Proteinoid (L-Glu:L-Asp:L-Phe) displaying peptide backbone with glutamic acid, aspartic acid, and phenylalanine side chains. Right: Chondroitin sulfate structure illustrating characteristic sugar backbone with sulfate groups. These molecular architectures interact to form complexes potentially influencing synaptic plasticity and learning mechanisms through electrostatic and hydrogen bonding interactions.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.1-1.png,68.39999999999999,253.44,364.32,488.15999999999997
14716_9789819827664,14.3,Figure,362,"Fig. 14.3. Frequency-dependent electrical properties of proteinoid assemblies under control and chloroform-exposed conditions, revealing the systematic effects of chloroform on impedance and capacitance across five decades of frequency. Panel (a) shows dynamic capacitance exhibiting characteristic logarithmic decline with increasing frequency for both control (mean: 0.050 ± 0.027 nF, displaying typical dielectric relaxation) and 25 mg/L chloroform-exposed samples (mean: 0.087 ± 0.066 nF, showing enhanced capacitance with increased variability). Panel (b) presents impedance magnitude progressing logarithmically across the frequency range, with control samples showing higher impedance (0.115 ± 0.875 Ω) characteristic of more resistive pathways, while chloroform-exposed samples exhibit dramatically reduced impedance (1.396× 10−3 ± 6.432× 10−4 Ω) indicating enhanced conductivity. The frequency-dependent responses reveal that chloroform exposure modifies both capacitive energy storage mechanisms at high frequencies and resistive ionic transport pathways at low frequencies, providing insights into the dual effects on membrane polarization and bulk conductivity.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure14.3-1.png,68.39999999999999,288.71999999999997,362.15999999999997,411.84
14716_9789819827664,19.4,Figure,451,"Fig. 19.4. Device signal analysis showing potential time series, period histogram, amplitude histogram, and Fourier transform. The device exhibits periodic patterns with 20.48 Hz dominant frequency, narrow period distribution (mean 2804.60 ms), and skewed amplitude distribution (mean 589.03mV).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure19.4-1.png,51.839999999999996,72.72,380.15999999999997,252.72
14716_9789819827664,24.6,Figure,567,"Fig. 24.6. Comparison of voltage (mV) distributions between proteinoid-PANI samples and simulated accommodation spike neurons using a boxplot. The input neurons’ broader boxes denote a wider interquartile range and greater potential value variability. Evidence of a more concentrated and consistent range of potential values, the proteinoid-PANI samples display a narrower box and fewer outliers.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.6-1.png,54.0,72.0,379.44,244.07999999999998
14716_9789819827664,9.11,Figure,245,"Fig. 9.11. Probability distribution of input (blue) and output (red) thalamocortical potentials. Input distribution is broader and more symmetric, while output shows narrower, slightly right-skewed distribution, reflecting network filtering effects. Pearson correlation coefficient 0.3834 indicates moderate positive relationship. Kolmogorov–Smirnov test (p < 0.00000001) confirms significantly different input and output distributions.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.11-1.png,56.879999999999995,72.0,375.12,243.35999999999999
14716_9789819827664,12.2,Figure,318,"Fig. 12.2. Scanning electron micrographs of proteinoids formed via thermal polycondensation of L-glutamic acid, L-phenylalanine, and L-aspartic acid. (a) Spherical proteinoid nanoparticles (∼400 nm diameter). Scale bar: 400 nm; magnification: 100,000×; HV: 5.30 kV. (b) Field view showing densely distributed proteinoid microspheres. Scale bar: 500 nm. (c) Aggregated clusters of proteinoid particles. Scale bar: 4 μm; magnification: 10,000×; HV: 2.30 kV. (d) Isolated proteinoid microsphere (∼400 nm). Scale bar: 400 nm; magnification: 200,000×; HV: 5.00 kV.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure12.2-1.png,52.559999999999995,72.72,378.0,319.68
14716_9789819827664,26.16,Figure,649,"Fig. 26.16. (A) Capacitance variation as a function of time for actin, proteinoid, and their mixture. Capacitance (C) over time (t) at 1000 Hz, with a 0.2 V DC potential. The capacitance is in microfarads (μF). Different compounds show distinct decay profiles. (B) Turing patterns generated based on capacitance trends for actin (a), proteinoid (b), and their mixture (c). Turing patterns based on reaction–diffusion are affected by capacitance changes. These patterns are modeled using the Gray–Scott system, which has dynamic diffusion parameters (DA, DB). The feed rate (F ) and kill rate (k) come from capacitance variations.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure26.16-1.png,52.559999999999995,72.0,378.0,422.64
14716_9789819827664,18.4,Figure,434,Fig. 18.4. Histogram distributions of periods for different proteinoid compositions under white light illumination.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure18.4-1.png,82.8,73.44,349.2,273.59999999999997
14716_9789819827664,3.5,Figure,98,"Fig. 3.5. Scanning electron microscopy of L-glutamic acid:L-phenylalanine: L-aspartic acid:L-cysteine (Glu-Phe-Asp-Cys) quaternary proteinoid complex assemblies. The micrograph displays a remarkable hierarchical organization featuring multiple morphological motifs within a single field of view at the 30 μm scale. The quaternary system reveals various structures. It includes large spherical vesicles (10–15 μm in diameter) and smaller satellite microspheres (2–5 μm). There are also interconnected networks. This diversity highlights the complex results of multi-component amino acid thermal polymerization. Cysteine adds sulfur chemistry, which allows for disulfide cross-linking. This change significantly affects the assembly dynamics when compared to ternary systems. Large hollow vesicles with smooth walls exist alongside dense spherical particles. This suggests that multiple assembly pathways compete and operate at the same time during polymerization. The textured, coral-like material links different spherical structures. This reveals a lot of intermolecular networking. It is likely due to disulfide bonds forming between cysteine residues. This forms a strong 3D scaffold. It can hold and arrange each vesicular component. The varied shapes come from a mix of factors. First, electrostatic interactions occur from glutamic and aspartic acid residues. Then, hydrophobic associations arise from phenylalanine. Lastly, covalent cross-linking happens due to cysteine oxidation. The observed structures span multiple length scales, from submicron features to tens of micrometers, suggesting fractal-like organization principles. Early life might have had complex systems. These systems included isolated reaction vessels called vesicles. They also had interconnected networks known as matrix scaffolds. Hollow and solid forms in the same system reveal that quaternary proteinoid compositions can create different structures at once. This might support various biochemical processes in one prebiotic setup. This is one of the most complex proteinoid systems seen. It reveals the unique properties that come from combining different amino acids into polymers.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure3.5-1.png,131.76,72.0,301.68,231.12
14716_9789819827664,25.8,Figure,616,Fig. 25.8. Normal distribution fits for amplitudes and periods. Output amplitudes show narrow distribution consistent with nonlinear compression; periods remain comparable.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure25.8-1.png,61.919999999999995,72.0,371.52,235.44
14716_9789819827664,11.3,Table,303,Table 11.3. Statistical comparison of chattering spiking characteristics between Izhikevich input and omeprazole–proteinoid output signals.,pdffigures2_out_newtests/figures/14716_9789819827664-Table11.3-1.png,114.47999999999999,105.83999999999999,318.24,266.4
14716_9789819827664,8.3,Figure,208,"Fig. 8.3. Membrane potential response to consistent current injection. Graph depicts neuron membrane potential responding to consistent current injection. Neuron displays tonic spiking behavior characterized by regular action potential firing. Regular spike intervals and consistent amplitude suggest stable excitability properties and reliable signal generation capacity. This behavior parallels biological neuron tonic firing patterns, indicating proteinoid system potential for encoding stimulus intensity information through firing rate modulation.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.3-1.png,54.0,72.0,379.44,250.56
14716_9789819827664,8.1,Table,208,"Table 8.1. Statistical analysis of tonic spiking data. Variation source, sum of squares (SS), degrees of freedom (df), mean square (MS), F -ratio (F ), and probability (Prob>F ). Results indicate significant influence of current stimulation on spiking frequency.",pdffigures2_out_newtests/figures/14716_9789819827664-Table8.1-1.png,59.76,401.76,372.24,466.56
14716_9789819827664,24.25,Figure,599,"Fig. 24.25. Illustration depicting the interaction mechanism of PANI nanoparticles and proteinoid microspheres. PANI nanoparticles are represented in lime color, while proteinoid microspheres are shown in magenta. The background in orange symbolizes the colloidal suspension. Arrow connections indicate the formation of a conductive network between the PANI nanoparticles.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.25-1.png,65.52,72.0,367.2,296.64
14716_9789819827664,20.7,Figure,477,Fig. 20.7. Dynamic electrical oscillations generated by proteinoid L-Glu recorded via PicoLog data logger using platinum–iridium electrodes. The recorded waveform illustrates spontaneous spiking behavior arising from proteinoid–environment electrochemical interactions. Accurate characterization of these spikes is essential for developing proteinoids into components for biohybrid computing architectures.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure20.7-1.png,72.0,72.72,361.44,313.2
14716_9789819827664,15.7,Figure,387,"Fig. 15.7. Resistance characteristics of proteinoid formulation 7 under constant 20V potential showing (a, b) resistance versus time and (c, d) histogram of resistance values with quantiles at 100%, 99.5%, 97.5%, 90%, median, and 0.0%. Corresponding resistance values in ohms are 362,430,464, 10,111, 593.2, 339, 261.4, 217.1 and −7.7× 1012, respectively.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure15.7-1.png,52.559999999999995,72.72,378.0,331.2
14716_9789819827664,21.3,Table,494,Table 21.3. Boolean gate classification outcomes for alphabet characters.,pdffigures2_out_newtests/figures/14716_9789819827664-Table21.3-1.png,81.36,93.6,350.64,212.4
14716_9789819827664,26.1,Figure,631,"Fig. 26.1. SEM analysis shows actin filaments progressively incorporating into proteinoid microspheres. The sequence shows a hierarchy from initial network formation (b) to mature microspheres (a) with integrated actin and developed surface features (c, d). The absence of conductive coating allows direct visualization of the native surface features. (a) A scanning electron micrograph reveals the textured surface of proteinoid microspheres. They have a rough, varied morphology with folded structures and surface irregularities. Scale bar: 1 μm. (b) A detailed view of an actin filament network (left) interfacing with a proteinoid microsphere (right). It shows the initial integration process. Scale bar: 1 μm. (c) Higher magnification view of proteinoid surface architecture showing hierarchical organization and potential actin binding sites. Scale bar: 1 μm. (d) A high-magnification SEMmicrograph shows a mature proteinoid–actin microsphere. It has distinct surface pores (dark spots), suggesting ion-channel-like structures (scale bar: 1 μm).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure26.1-1.png,63.36,72.72,368.64,382.32
14716_9789819827664,25.2,Figure,609,Fig. 25.2. Audio response of proteinoid–PANI to English alphabet. (a) Input waveform; (b) output response; (c) PCA similarity (r = 0.406).,pdffigures2_out_newtests/figures/14716_9789819827664-Figure25.2-1.png,52.559999999999995,73.44,378.0,246.23999999999998
14716_9789819827664,24.22,Figure,594,"Fig. 24.22. Box plot comparison of input neuron and PANI–proteinoid spike amplitudes for varied spiking behaviors. In all spiking types, input neurons have broader boxes and more outliers, indicating larger interquartile ranges (IQR) and more extreme voltage or spike amplitudes. PANI–proteinoid samples have narrower boxes and fewer outliers, indicating more concentrated and consistent voltage or spike amplitude ranges. The box plot measurements show that PANI– proteinoid samples had more stable and consistent spiking than input neurons. For thalamocortical stimulation, input neurons have a broader voltage dispersion (IQR: –67.83 to –52.97 mV, median: –60.92 mV) than PANI–proteinoid samples (IQR: 2.47 to 2.99, median: 2.73). Accommodation spikes show that input neurons have more potential variability than proteinoid–PANI samples. Phasic, mixed mode, tonic, and triggered spiking show that PANI–proteinoid samples can maintain a shorter range and more consistent spike amplitudes than input neurons. With a higher mean (–79.90 mV vs 0.34 mV), narrower range (–89.15 to 73.13 mV vs –1.39 to 5.50 mV), and lower standard deviation (11.29 mV vs 0.45 mV) than the input spike integrator, PANI–proteinoid samples are more stable. These results demonstrate the PANI–proteinoid system’s ability to filter and regularize signals across spiking behaviors, changing highly varied inputs into more predictable output responses.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure24.22-1.png,54.0,72.72,379.44,243.35999999999999
14716_9789819827664,4.14,Figure,140,"Fig. 4.14. Phase-space representation of input (x-axis) vs. proteinoid voltage (y-axis). Dense clustering of points within a restricted voltage band indicates strong voltage regulation despite diverse input values. Color scale indicates signal progression over time, revealing slow convergence toward a stable electrical state.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure4.14-1.png,54.0,72.0,379.44,246.23999999999998
14716_9789819827664,4.15,Figure,140,Fig. 4.15. Spectral characteristics of input (top) and proteinoid response (bottom). High-frequency variations strongly present in the input are filtered out in the proteinoid voltage. Power concentration in consistent low-frequency bands highlights adaptive homeostatic stabilization.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure4.15-1.png,54.0,325.44,379.44,504.71999999999997
14716_9789819827664,8.6,Figure,213,"Fig. 8.6. Spike train dissimilarity and ordering analysis for proteinoid and device signals. (a) Raw spike trains. (b) Time-resolved dissimilarity E(t) (average C = 0.81; threshold exceedance fraction Fu = 0.0785). (c) Pairwise dissimilarity matrix D. (d) Hierarchically clustered version of D with dendrogram. (e) Timeresolved E(t) after cluster-based reordering. (f) Order parameter F (t) demonstrating no significant deviation from chance organization (z = 0, p 0.05).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure8.6-1.png,53.28,74.16,378.0,228.23999999999998
14716_9789819827664,3.3,Figure,91,"Fig. 3.3. High-resolution scanning electron microscopy of L-glutamic acid: L-arginine (Glu-Arg) proteinoid vesicular assembly. The micrograph shows a clear, round vesicle about 1 μm wide. This highlights how oppositely charged amino acid pairs can organize themselves during thermal polymerization. The structure has a hollow shape with a smooth, even membrane wall. It also reveals a visible interior cavity, which demonstrates how it can compartmentalize on its own. The Glu-Arg system is a complementary pair. The negatively charged glutamic acid carboxyl groups interact with the positively charged arginine guanidinium parts. This interaction helps with organized assembly through ionic interactions and hydrogen bonds. The observed vesicular structure hints at the creation of simple lipid-like bilayers. Here, the proteinoid chains take on amphiphilic shapes. The hydrophilic charged parts face the water, while the hydrophobic backbones contribute to stabilize the membrane. The smooth surface and spherical shape suggest that self-assembly is thermodynamically favorable. Also, their micron-scale size fits within the range of prokaryotic cells. Vesicle formation reveals how complementary charges can create complex 3D structures in prebiotic polymers. This process may have offered early compartmentalization needed for protocellular evolution. The even thickness and strong structure indicate effective self-assembly. This helps keep compartments stable in water.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure3.3-1.png,131.76,72.0,301.68,240.48
14716_9789819827664,21.1,Figure,483,"Fig. 21.1. Statistical characterization of proteinoid microsphere diameters. (a) Kernel density estimation (Scott’s rule, w = 135.06) showing probability density function of microsphere diameters. The smooth curve represents estimated probability density, revealing overall distribution pattern. (b) Boxplot summary displaying interquartile range (1468.62–1732.42 nm, central 50%), whisker extent (1072.91–2128.13 nm, 1.5× IQR), median (1609.76 nm, horizontal line), mean (1600.79 nm, diamond symbol), and one outlier (740.57 nm) indicating microsphere diameter significantly below typical range.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure21.1-1.png,52.559999999999995,72.72,378.0,208.07999999999998
14716_9789819827664,22.8,Figure,520,"Fig. 22.8. Comprehensive signal processing analysis from the golden ratio fractal soundscape experiment. (a) Frequency response magnitude provides insight into the system’s gain characteristics at various frequencies. (b) Frequency response phase indicates the phase shift caused by the system. (c) Impulse response describes the time-domain behavior of the system. (d) Bispectrum analysis captures the nonlinear interactions between different frequency components, revealing complex signal processing dynamics within the proteinoid system.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure22.8-1.png,54.0,72.0,379.44,270.71999999999997
14716_9789819827664,2.6,Figure,66,"Fig. 2.6. Golden ratio-based voltage decay sequence. This semi-logarithmic plot illustrates the exponential decay of voltage over 1000 time steps, governed by the golden ratio (φ ≈ 1.61803399). The initial voltage of 10 V decays to approximately 0.082 V, following the function V (n) = 10 × φ−n/100. The logarithmic representation emphasizes the continuous exponential decrease in voltage, where each step is reduced by a factor associated with φ. The linear relationship observed in this semi-logarithmic plot demonstrates that the voltage decay follows a precise mathematical pattern based on powers of the golden ratio.32",pdffigures2_out_newtests/figures/14716_9789819827664-Figure2.6-1.png,77.75999999999999,72.72,355.68,296.64
14716_9789819827664,9.8,Figure,240,"Fig. 9.8. Comparison of Fano factor FF(w) for theoretical spike-train models and experimental data from chondroitin–proteinoid microspheres (1.8 mg/ml). Theoretical models: green solid lines show Gamma-distribution processes (k = 2, k = 0.5); blue dashed lines represent Inverse Gaussian processes (μ = 1, μ = 0.5); blue dash-dotted line indicates an exponential distribution with refractory period (RP), F = 0.5; purple dotted line represents a Markov Poisson Process (MPP) with p = 0.1; red dash-dotted line shows an Alternating Poisson Process (APP) with p = 1, F = 1.5; green solid line at F = 0 represents a Periodic Motion (PM) process. The black solid line represents experimental data showing the calculated Fano factor across different timescales. The x-axis represents both λ for theoretical models and 1/w (inverse of window size in seconds) for experimental data, allowing direct comparison. The y-axis shows the Fano factor FF(w), indicating spike-count variability relative to a Poisson process (F = 1).",pdffigures2_out_newtests/figures/14716_9789819827664-Figure9.8-1.png,58.32,72.72,374.4,238.32
14716_9789819827664,27.8,Figure,668,Fig. 27.8. Comparison of simulated and experimental activity. (a) Histogram and (b) time series for synthetic inter-spike intervals from a Poisson process (λ = 1/15Hz) with a 32 ms absolute refractory period. (c)–(d) Recorded voltage fluctuations for pure actin filaments and pure proteinoids.,pdffigures2_out_newtests/figures/14716_9789819827664-Figure27.8-1.png,54.0,72.72,379.44,264.24
14716_9789819827664,7.3,Table,198,Table 7.3. Mean firing rate and predicted QSAR for different proteinoid microsphere samples. Higher mean firing rates and predicted QSAR values indicate samples more effective in signal transmission.,pdffigures2_out_newtests/figures/14716_9789819827664-Table7.3-1.png,61.919999999999995,105.83999999999999,371.52,269.28
14716_9789819827664,3.8,Figure,108,"Fig. 3.8. Scanning electron microscopy of L-glutamic acid:L-phenylalanine (L-Glu:L-Phe) proteinoid vesicles showing characteristic deformation and membrane flexibility. The micrograph shows large vesicular structures about 3 μm wide. These structures are bent, showing how flexible the membranes are in binary acidic-aromatic amino acid proteinoid systems. The prominent vesicle looks collapsed and deflated. You can see creasing and folding patterns. This reveals a thin, flexible membrane wall that changed due to dehydration during sample prep for electron microscopy. The surrounding matrix reveals a sponge-like structure. It has many connected cavities and an uneven surface. This suggests that vesicles formed extensively and then partially collapsed or fused. The L-Glu:L-Phe system mixes hydrophilic, negatively charged glutamic acid with hydrophobic phenylalanine. This mix makes it amphiphilic. This helps in forming membranes rather than compact spheres. The deformation patterns reveal that these proteinoid assemblies act like membranes. Rigid spherical particles would keep their shape in the same preparation conditions. The wrinkled surface looks like deflated biological membranes. This suggests it has similar mechanical properties and structure. The high porosity in the background reveals that vesicle formation is key in this binary system. Multiple vesicles may fuse or collapse, forming the honeycomb-like structure we see. This flexibility is key to understanding how proteinoid vesicles worked in early environments. They acted as dynamic, deformable compartments. They could respond to osmotic changes and mechanical stresses, all while keeping their structure intact. The scale bar reveals 3 μm, placing these structures in the size range of prokaryotic cells. Their membrane-like features suggest they may have helped early cells separate and control what enters and exits.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure3.8-1.png,126.0,72.0,307.44,270.71999999999997
14716_9789819827664,12.13,Figure,330,"Fig. 12.13. Peri-event time histograms (PETHs) showing mean spike occurrence probability relative to yellow light pulse onset for 1 Hz (a), 5 Hz (b), and 20 Hz (c) stimulation. Differences in peak timing and amplitude indicate distinct frequency-dependent coding regimes.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure12.13-1.png,53.28,72.72,378.0,241.2
14716_9789819827664,4.3,Table,130,"Table 4.3. Regression parameters for pH decrease over the first 50 seconds. Proteinoids inhibit CaCO3 crystallization to varying degrees, quantified by slope magnitude. Strong negative r values confirm robust model fits for all experiments.",pdffigures2_out_newtests/figures/14716_9789819827664-Table4.3-1.png,50.4,460.79999999999995,381.59999999999997,558.72
14716_9789819827664,4.5,Figure,130,"Fig. 4.5. Linear regression of pH vs. time within the first 50 seconds of CaCO3 precipitation. Slopes and Pearson correlation coefficients show that proteinoids alter mineralization kinetics to different extents, with L-Glu:L-Arg causing the largest suppression of pH reduction and L-Asp the smallest.",pdffigures2_out_newtests/figures/14716_9789819827664-Figure4.5-1.png,54.0,183.6,379.44,356.4
